hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
1779,324|9190|14641,321,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7889,1,http://www.reactome.org/biopax/96/48887#Control1558
1780,17489|24441|24442,24157|24443,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8580,1,http://www.reactome.org/biopax/96/48887#Catalysis3335
1781,11682|24772,11685|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6981,1,http://www.reactome.org/biopax/96/48887#Catalysis2582
1782,12925|14435,14432,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3758,1,http://www.reactome.org/biopax/96/48887#Control791
1783,978|25120|26196,979|26160|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9388,1,http://www.reactome.org/biopax/96/48887#Control1755
1784,13526|24772,13527|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12848,1,http://www.reactome.org/biopax/96/48887#Catalysis5958
1786,2140|5153|15314,2140|5972,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15790,1,http://www.reactome.org/biopax/96/48887#Catalysis6747
1787,6002|6003|6005|23165|23810|25884|26076,6006,7,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15804,1,http://www.reactome.org/biopax/96/48887#Catalysis6750
1789,9554|15105,15106|15107,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4919,1,http://www.reactome.org/biopax/96/48887#Catalysis1930
1791,18545|18548,18547,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10865,1,http://www.reactome.org/biopax/96/48887#Catalysis5081
1793,978|981|25120,979|26160|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9388,-1,http://www.reactome.org/biopax/96/48887#Control1754
1794,6002|6003|6005|9832|23165|23810|25884|26076,6006,8,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15804,1,http://www.reactome.org/biopax/96/48887#Control3158
1795,9274|9277|9300|14207|21120,9301,5,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4340,-1,http://www.reactome.org/biopax/96/48887#Control946
1796,16216|16223,16220,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6295,1,http://www.reactome.org/biopax/96/48887#Catalysis2373
1797,917|24772|26148,918|919,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9315,-1,http://www.reactome.org/biopax/96/48887#Control1727
1798,3487,14834|16277|19704,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12885,1,http://www.reactome.org/biopax/96/48887#Catalysis5977
1799,6636|21190,6635|21240,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1476,-1,http://www.reactome.org/biopax/96/48887#Control161
1800,17179|24294|24424,24297|24425,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8570,1,http://www.reactome.org/biopax/96/48887#Catalysis3326
1801,13875|15710|24772,15711|23968|24855,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5629,1,http://www.reactome.org/biopax/96/48887#Catalysis2186
1802,523|24047|26199,23582|24048,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8190,1,http://www.reactome.org/biopax/96/48887#Catalysis3020
1803,1477|1478|17819,1479,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10321,1,http://www.reactome.org/biopax/96/48887#Control1886
1804,4732|23165,4482|18633|23709,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction803,1,http://www.reactome.org/biopax/96/48887#Catalysis301
1806,8743|15837,15852|15853,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5824,1,http://www.reactome.org/biopax/96/48887#Catalysis2231
1807,17693|23360|23627|24771|26198,23546|24171|24774,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9051,1,http://www.reactome.org/biopax/96/48887#Catalysis3720
1808,1218|1220|25525,1219|23200,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9764,1,http://www.reactome.org/biopax/96/48887#Catalysis4321
1809,8554|12877,22465,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3669,1,http://www.reactome.org/biopax/96/48887#Control732
1810,1761|13418|23267|25120,13419|25134|25150,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10712,1,http://www.reactome.org/biopax/96/48887#Catalysis5018
1811,8703|12729,23157,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3844,1,http://www.reactome.org/biopax/96/48887#Control865
1812,10278|15725,10279,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5647,1,http://www.reactome.org/biopax/96/48887#Catalysis2199
1813,3179|3180|23789,3181|23814,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12543,1,http://www.reactome.org/biopax/96/48887#Catalysis5839
1814,947|966,967,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9367,1,http://www.reactome.org/biopax/96/48887#Catalysis3977
1815,17568|23832|24566,23855|24565,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8766,1,http://www.reactome.org/biopax/96/48887#Catalysis3508
1816,2663|2665|24772,2660|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11814,-1,http://www.reactome.org/biopax/96/48887#Control2086
1817,21668|23250|24029,23251|23968,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2040,1,http://www.reactome.org/biopax/96/48887#Catalysis941
1819,656|23365|24347,24348|26196|26198,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8518,1,http://www.reactome.org/biopax/96/48887#Catalysis3280
1820,642|24135|25462,24256,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8444,1,http://www.reactome.org/biopax/96/48887#Catalysis3210
1821,21463|26177,24711,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1734,1,http://www.reactome.org/biopax/96/48887#Catalysis736
1822,13294|25337,25012,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9797,1,http://www.reactome.org/biopax/96/48887#Catalysis4353
1823,102|24772,104|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7676,1,http://www.reactome.org/biopax/96/48887#Catalysis2755
1824,11753,11763|13287|16154,1,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction433,1,http://www.reactome.org/biopax/96/48887#Catalysis135
1825,23365|25031|26160,23994|26194|26196,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9402,1,http://www.reactome.org/biopax/96/48887#Control1760
1826,5403|6105|23698,7797|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15902,1,http://www.reactome.org/biopax/96/48887#Catalysis6787
1827,14142|22777,14143,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3598,1,http://www.reactome.org/biopax/96/48887#Control684
1828,1236|1239,1238,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9803,1,http://www.reactome.org/biopax/96/48887#Catalysis4354
1829,7151|24923|26171,23364|23968,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2164,-1,http://www.reactome.org/biopax/96/48887#Control229
1830,6154|19308|23698,6156|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction975,1,http://www.reactome.org/biopax/96/48887#Catalysis373
1831,6098|8469|23683,4130|23692,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15889,1,http://www.reactome.org/biopax/96/48887#Catalysis6780
1832,6423|25378|25744,25401|25745,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10217,1,http://www.reactome.org/biopax/96/48887#Catalysis4728
1833,17457|23639|23646|24923|25078,24259|24261|24904,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8447,1,http://www.reactome.org/biopax/96/48887#Catalysis3213
1834,2152|23832,2150|14351,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11230,1,http://www.reactome.org/biopax/96/48887#Catalysis5409
1835,4420|20230|24772,4422|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13896,1,http://www.reactome.org/biopax/96/48887#Catalysis6227
1836,13236|23832|24287,24458|24521,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8692,1,http://www.reactome.org/biopax/96/48887#Catalysis3441
1837,748|23832|24567,23855|24574,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8788,1,http://www.reactome.org/biopax/96/48887#Catalysis3527
1838,21606|24389|26281,24437|26282,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction1955,1,http://www.reactome.org/biopax/96/48887#Catalysis857
1839,935|1525|23698,5545|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15213,1,http://www.reactome.org/biopax/96/48887#Catalysis6682
1840,17638|24640|26199,23988|24641,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8867,1,http://www.reactome.org/biopax/96/48887#Catalysis3595
1842,735|23165,743|23709,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction526,1,http://www.reactome.org/biopax/96/48887#Catalysis180
1843,9490|14959|24772,14960|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4575,1,http://www.reactome.org/biopax/96/48887#Catalysis1663
1844,2013|16155|16439,16458|18787,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11092,1,http://www.reactome.org/biopax/96/48887#Catalysis5287
1845,14921|19567|24772,19582|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12324,1,http://www.reactome.org/biopax/96/48887#Catalysis5747
1846,11651|11660|24772,11666|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6958,1,http://www.reactome.org/biopax/96/48887#Catalysis2568
1847,4680,6759|13608,1,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14209,1,http://www.reactome.org/biopax/96/48887#Catalysis6305
1848,4140|14741|20089,4179,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13603,1,http://www.reactome.org/biopax/96/48887#Control2509
1850,26110|26161,26171,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction2788,1,http://www.reactome.org/biopax/96/48887#Control317
1852,9190|23832|26157,320|23855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7888,-1,http://www.reactome.org/biopax/96/48887#Control1555
1853,3140|24772,3142|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12502,1,http://www.reactome.org/biopax/96/48887#Catalysis5823
1854,17291|17298|23330,17294|23329|26255,3,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8150,1,http://www.reactome.org/biopax/96/48887#Catalysis2988
1856,3314|6575|24772,3315|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12692,1,http://www.reactome.org/biopax/96/48887#Catalysis5891
1858,18589|25876,25877,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10909,1,http://www.reactome.org/biopax/96/48887#Catalysis5123
1859,3066|24772,9138|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12393,1,http://www.reactome.org/biopax/96/48887#Catalysis5777
1860,19263|21418|24772,19265|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11555,1,http://www.reactome.org/biopax/96/48887#Catalysis5556
1861,17540|23421|24514,23854|24157,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8684,1,http://www.reactome.org/biopax/96/48887#Catalysis3433
1862,9947|15358|15359|15360|15361,9965,5,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5336,1,http://www.reactome.org/biopax/96/48887#Control1055
1863,18522|22078,18537|18538,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10859,1,http://www.reactome.org/biopax/96/48887#Catalysis5075
1865,571,572,1,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8300,1,http://www.reactome.org/biopax/96/48887#Catalysis3122
1866,16440|21721|23165,21751|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6557,1,http://www.reactome.org/biopax/96/48887#Catalysis2469
1867,4983|24772,18441|20469|24855,2,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14537,1,http://www.reactome.org/biopax/96/48887#Catalysis6415
1868,16694|17337|23165,17338|23709,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction705,1,http://www.reactome.org/biopax/96/48887#Catalysis262
1870,10340|10344|11223|14834,10344|10875,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6519,-1,http://www.reactome.org/biopax/96/48887#Control1321
1871,5002|20496|24772,20497|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14587,1,http://www.reactome.org/biopax/96/48887#Catalysis6440
1873,9784|16158,9785,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5168,1,http://www.reactome.org/biopax/96/48887#Control1035
1874,13396|18438|25120|25195,13397|25134|25150,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10701,1,http://www.reactome.org/biopax/96/48887#Catalysis5007
1875,12808|22369,22757,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3442,1,http://www.reactome.org/biopax/96/48887#Control556
1877,16107|23832|26080,23544|26124,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6099,1,http://www.reactome.org/biopax/96/48887#Catalysis2300
1879,4712|12498,23052,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14293,1,http://www.reactome.org/biopax/96/48887#Control2692
1880,20747|23994|25120|25845,26069,4,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14944,1,http://www.reactome.org/biopax/96/48887#Catalysis6615
1881,10578|10598,10564,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction5944,1,http://www.reactome.org/biopax/96/48887#Control1236
1883,9618|24772,9619|24855,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4985,1,http://www.reactome.org/biopax/96/48887#Catalysis1964
1884,254|14341,280,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction7841,1,http://www.reactome.org/biopax/96/48887#Catalysis2791
1885,10782|16296|24772,16297|24855,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6391,1,http://www.reactome.org/biopax/96/48887#Control1316
1886,485|23611,23604,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction8036,1,http://www.reactome.org/biopax/96/48887#Catalysis2882
1887,17726|23644|23968|25451|25462,23832|24827|25483,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9135,1,http://www.reactome.org/biopax/96/48887#Catalysis3785
1888,1510|15396|23683,18109|23692,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10348,1,http://www.reactome.org/biopax/96/48887#Catalysis4828
1889,1582|23533,1583|25837,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10461,1,http://www.reactome.org/biopax/96/48887#Catalysis4904
1890,5458|23968|25451|26073,25483|26074,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15088,1,http://www.reactome.org/biopax/96/48887#Catalysis6647
1891,13667|20712|23165|25884,13668|23532,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14892,1,http://www.reactome.org/biopax/96/48887#Catalysis6565
1892,8498|12863,22878,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3613,1,http://www.reactome.org/biopax/96/48887#Control705
1893,17748|25006,898,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9298,1,http://www.reactome.org/biopax/96/48887#Catalysis3924
1894,1314|23832|25525,23968|24874|25445|25916,3,4,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9939,1,http://www.reactome.org/biopax/96/48887#Catalysis4484
1895,16073|19177|25963,16075|23205,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11461,1,http://www.reactome.org/biopax/96/48887#Catalysis5528
1896,11314|11359|16451,11360,3,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction6659,-1,http://www.reactome.org/biopax/96/48887#Control1346
1897,18147|18168|23698,18150|23711,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10389,1,http://www.reactome.org/biopax/96/48887#Catalysis4867
1898,5923|12928,21052,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction15693,1,http://www.reactome.org/biopax/96/48887#Control3123
1900,2010|16458|18722,639|2008,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction11042,1,http://www.reactome.org/biopax/96/48887#Control1960
1901,5213|16000,5217|13641,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction14781,1,http://www.reactome.org/biopax/96/48887#Control2767
1902,17941|24548|25778,24563|25779,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10243,1,http://www.reactome.org/biopax/96/48887#Catalysis4754
1903,19457|23546|25996,25997|26158,3,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12091,1,http://www.reactome.org/biopax/96/48887#Catalysis5680
1904,12353|19465,15381,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction12123,1,http://www.reactome.org/biopax/96/48887#Control2219
1905,4194|12975,18278,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction13622,1,http://www.reactome.org/biopax/96/48887#Control2516
1906,878|24844|26196|26198,23365|24845,4,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction9157,1,http://www.reactome.org/biopax/96/48887#Catalysis3803
1907,9601|15153,15154|15155,2,2,http://www.reactome.org/biopax/96/48887#BiochemicalReaction4969,1,http://www.reactome.org/biopax/96/48887#Catalysis1957
1908,12925|22861,14432,2,1,http://www.reactome.org/biopax/96/48887#BiochemicalReaction3758,1,http://www.reactome.org/biopax/96/48887#Control795
1910,18052|23639|24923|25078|25647,24259|24904|25648,5,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10152,1,http://www.reactome.org/biopax/96/48887#Catalysis4667
1911,18071|23832|25483|25701,23968|25451|25702,4,3,http://www.reactome.org/biopax/96/48887#BiochemicalReaction10192,1,http://www.reactome.org/biopax/96/48887#Catalysis4705
