old_node_id,new_node_id
4748,2458
4749,2459
4750,2460
4751,2461
4752,2462
4753,2463
4754,2464
4755,2465
4756,2466
4757,2467
4758,2468
4759,2469
4760,2470
4761,2471
4762,2472
4764,2473
4765,2474
4766,2475
4767,2476
4768,2477
4769,2478
4770,2479
4771,2480
4772,2481
4773,2482
4774,2483
4777,2484
4778,2485
4783,2486
4785,2487
4786,2488
4787,2489
4788,2490
4789,2491
4790,2492
4791,2493
4792,2494
4794,2495
4795,2496
4796,2497
4797,2498
4798,2499
4799,2500
4800,2501
4801,2502
4802,2503
4803,2504
4804,2505
4806,2506
4807,2507
4808,2508
4812,2509
4816,2510
4820,2511
4823,2512
4824,2513
4825,2514
4826,2515
4830,2516
4834,2517
4835,2518
4836,2519
4840,2520
4845,2521
4846,2522
4852,2523
4853,2524
4854,2525
4855,2526
4856,2527
4858,2528
4859,2529
4860,2530
4861,2531
4862,2532
4863,2533
4864,2534
4865,2535
4866,2536
4867,2537
4868,2538
4869,2539
4870,2540
4871,2541
4872,2542
4873,2543
4877,2544
4878,2545
4881,2546
4885,2547
4886,2548
4887,2549
4888,2550
4889,2551
4891,2552
4895,2553
4896,2554
4897,2555
4898,2556
4899,2557
4900,2558
4901,2559
4902,2560
4903,2561
4904,2562
4905,2563
4906,2564
4907,2565
