hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
0,13196|17871|18502,16993|18503,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7916,1,http://www.reactome.org/biopax/96/48892#Catalysis4272
1,3653|3654|17020,3656|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2372,1,http://www.reactome.org/biopax/96/48892#Catalysis1034
2,255|13072|13073,8254,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7599,-1,http://www.reactome.org/biopax/96/48892#Control971
3,1188,4433|9224,1,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9347,1,http://www.reactome.org/biopax/96/48892#Catalysis4751
4,5048|16324|17504|18877,17505|18917,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4328,1,http://www.reactome.org/biopax/96/48892#Catalysis2507
5,4912|16324|17255|18877,17316|18917,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4132,1,http://www.reactome.org/biopax/96/48892#Catalysis2318
6,10880|17733,17734|18785,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4539,1,http://www.reactome.org/biopax/96/48892#Catalysis2716
7,8902|14596,12651,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7020,1,http://www.reactome.org/biopax/96/48892#Control870
8,8579|14358|17020,14372|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction639,1,http://www.reactome.org/biopax/96/48892#Control82
10,2620|15638|16778,15640,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1459,1,http://www.reactome.org/biopax/96/48892#Catalysis702
11,4840|17571|18850,17629|18851,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4459,1,http://www.reactome.org/biopax/96/48892#Catalysis2638
12,5082|17561,17562|18785,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4389,1,http://www.reactome.org/biopax/96/48892#Catalysis2568
13,4333|4340|4352|16465,4344,4,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction316,1,http://www.reactome.org/biopax/96/48892#Control68
14,1621|10427|18713,1625|18174,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9888,1,http://www.reactome.org/biopax/96/48892#Catalysis4950
15,2321|15184|15330,14363|15332,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1242,1,http://www.reactome.org/biopax/96/48892#Catalysis571
16,4859|17140|17189,17190|17191,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4030,1,http://www.reactome.org/biopax/96/48892#Catalysis2217
17,8627|14368|16368,14369|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction638,-1,http://www.reactome.org/biopax/96/48892#Control80
18,2878|15843|18785,3414|18750,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2135,1,http://www.reactome.org/biopax/96/48892#Catalysis942
19,11321|18132|18689,18133|18693,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5224,1,http://www.reactome.org/biopax/96/48892#Catalysis3136
20,15012|16324|16552|18575,17860|18572,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1032,1,http://www.reactome.org/biopax/96/48892#Catalysis396
21,8664|12370|13327|16920,8668,4,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8139,1,http://www.reactome.org/biopax/96/48892#Control1093
22,2122|2124,2126|14870,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction907,1,http://www.reactome.org/biopax/96/48892#Catalysis297
23,4991|17438|18917,16324|17437|18877,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4258,1,http://www.reactome.org/biopax/96/48892#Catalysis2441
24,14983|18305|18785,16324|18088|18750,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction998,1,http://www.reactome.org/biopax/96/48892#Catalysis362
25,9565|16415|17779|17914|18021,16417|17780|17936,5,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4576,1,http://www.reactome.org/biopax/96/48892#Catalysis2751
26,4535|16639|16640,16641|17729,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3414,1,http://www.reactome.org/biopax/96/48892#Catalysis1652
27,3974|16368,3975|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2654,1,http://www.reactome.org/biopax/96/48892#Catalysis1090
28,1443,1432|1444|11265|14053,1,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9672,1,http://www.reactome.org/biopax/96/48892#Catalysis4885
29,6236|18311,6237|17365,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5731,1,http://www.reactome.org/biopax/96/48892#Catalysis3434
30,10460|16671|17871,16673|16674,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3462,1,http://www.reactome.org/biopax/96/48892#Catalysis1700
31,15627|15628|18684,15629|15630,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1454,-1,http://www.reactome.org/biopax/96/48892#Control193
33,3318|11265,3332|16088|16089,2,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2058,1,http://www.reactome.org/biopax/96/48892#Catalysis904
34,5859|18085|18785,16324|18914,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5395,1,http://www.reactome.org/biopax/96/48892#Catalysis3277
35,11130|16492,17710,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4957,1,http://www.reactome.org/biopax/96/48892#Catalysis2955
37,4742|18373|18560,17117|18080,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4337,1,http://www.reactome.org/biopax/96/48892#Catalysis2516
38,10414|16601|16606,16607|18174,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3365,1,http://www.reactome.org/biopax/96/48892#Catalysis1603
40,4197|9008,12997,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4900,1,http://www.reactome.org/biopax/96/48892#Control599
41,4302|10164,4304,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2896,1,http://www.reactome.org/biopax/96/48892#Catalysis1159
42,4923|16778|17340,16949|17341|18624,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4145,1,http://www.reactome.org/biopax/96/48892#Catalysis2331
43,2676|15731|18715,15732,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1530,1,http://www.reactome.org/biopax/96/48892#Catalysis738
44,10301|16318|18785,16319|18750,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3150,1,http://www.reactome.org/biopax/96/48892#Catalysis1399
46,10401|16594|16595|18888,16525|16596|16597|18785,4,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3352,1,http://www.reactome.org/biopax/96/48892#Catalysis1590
47,12701|16333|17871,18351|18352|18668,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7083,1,http://www.reactome.org/biopax/96/48892#Catalysis3926
48,5444|5972|9653|16552,5976|18743,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5529,1,http://www.reactome.org/biopax/96/48892#Catalysis3328
49,11319|18123|18686|18689,18127|18693|18830,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5222,1,http://www.reactome.org/biopax/96/48892#Catalysis3134
50,11819|11822,11820|11821,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5949,1,http://www.reactome.org/biopax/96/48892#Catalysis3501
51,3521|3522|16368|18785,16196|16453|18750|18804,4,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2239,1,http://www.reactome.org/biopax/96/48892#Catalysis976
52,8395|8396|8397|13162|13164,8399|13163,5,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7820,-1,http://www.reactome.org/biopax/96/48892#Control1011
53,2018|14778|14782,2000|14778|14779|14780|14781|14782|14783|14784|14786|14787|14788,3,11,http://www.reactome.org/biopax/96/48892#BiochemicalReaction845,1,http://www.reactome.org/biopax/96/48892#Control151
54,4433|8622|16552,4444|18743,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8099,1,http://www.reactome.org/biopax/96/48892#Catalysis4325
55,1813|1843,1836,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction741,1,http://www.reactome.org/biopax/96/48892#Catalysis241
56,10856|18122|18686|18689,17505|18693|18830,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5221,1,http://www.reactome.org/biopax/96/48892#Catalysis3133
57,11142|18022,18023,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4975,1,http://www.reactome.org/biopax/96/48892#Catalysis2972
58,16324|18716,18717,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7420,-1,http://www.reactome.org/biopax/96/48892#Control928
59,3056|13070,14214|14215,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9989,1,http://www.reactome.org/biopax/96/48892#Catalysis4987
60,5660|18717,18716,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5047,1,http://www.reactome.org/biopax/96/48892#Catalysis3022
61,4107|4109|16368,4108|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2767,-1,http://www.reactome.org/biopax/96/48892#Control334
62,15700|16368|18703|18785,16453|18706|18750,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1508,1,http://www.reactome.org/biopax/96/48892#Catalysis727
64,10732|16324|17242|18785,17244|17997,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4075,1,http://www.reactome.org/biopax/96/48892#Catalysis2261
65,10261|10267|18076,10266|18078|18645,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3052,1,http://www.reactome.org/biopax/96/48892#Catalysis1304
66,16368|18252,18968,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5380,1,http://www.reactome.org/biopax/96/48892#Control666
67,4841|18080|18852,17120|18850,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5210,1,http://www.reactome.org/biopax/96/48892#Catalysis3122
68,5021|10790|18777,10798|17458|17463,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4291,1,http://www.reactome.org/biopax/96/48892#Catalysis2470
69,2632|15653,15655,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1475,1,http://www.reactome.org/biopax/96/48892#Control206
70,12879|12880|18666|18754,12878|18760|18767|18771,4,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7283,1,http://www.reactome.org/biopax/96/48892#Catalysis3996
71,6928|9769|16368,6927|12190|16453,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6401,1,http://www.reactome.org/biopax/96/48892#Catalysis3697
72,4176|18830,18686,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2816,1,http://www.reactome.org/biopax/96/48892#Catalysis1130
73,438|16368,439|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8614,1,http://www.reactome.org/biopax/96/48892#Catalysis4544
75,1009|5635,12956,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9171,1,http://www.reactome.org/biopax/96/48892#Catalysis4691
76,11898|12536,11899|11900,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6009,1,http://www.reactome.org/biopax/96/48892#Catalysis3558
77,12199|12906|17668,11566|17679,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7312,1,http://www.reactome.org/biopax/96/48892#Catalysis4024
78,5075|17551|17871,17137|17507|17546,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4377,1,http://www.reactome.org/biopax/96/48892#Catalysis2556
79,12821|15801|16368,12822|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7215,1,http://www.reactome.org/biopax/96/48892#Catalysis3971
80,10612|16324|16989|18877|18888,16990|18785|18917,5,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3773,1,http://www.reactome.org/biopax/96/48892#Catalysis1995
81,5640|18686,18830,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5030,1,http://www.reactome.org/biopax/96/48892#Catalysis3010
82,4849|18367|18785|18901,17170|17860|18373,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4012,1,http://www.reactome.org/biopax/96/48892#Catalysis2200
83,959|16368,960|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9113,1,http://www.reactome.org/biopax/96/48892#Catalysis4663
84,2687|14864|16552,2688|18743,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction142,1,http://www.reactome.org/biopax/96/48892#Catalysis59
85,8195|13048|18376,8200|13047,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7546,1,http://www.reactome.org/biopax/96/48892#Catalysis4093
87,2461|9291,2462,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1313,1,http://www.reactome.org/biopax/96/48892#Catalysis629
88,7804|16368,7805|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7164,1,http://www.reactome.org/biopax/96/48892#Catalysis3946
89,4915|16778|17320,16949|17322|18624,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4136,1,http://www.reactome.org/biopax/96/48892#Catalysis2322
90,14800|17119|17799|17810,17817,4,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction849,1,http://www.reactome.org/biopax/96/48892#Catalysis278
91,2853|16432,16421,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1674,1,http://www.reactome.org/biopax/96/48892#Catalysis803
92,1007|5635,12956|13812,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9168,1,http://www.reactome.org/biopax/96/48892#Catalysis4689
93,2325|2327|8606,2326|14363,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1180,1,http://www.reactome.org/biopax/96/48892#Catalysis510
95,6771|16368,145|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6227,1,http://www.reactome.org/biopax/96/48892#Catalysis3602
96,1450|9811,9812|16028,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction10064,-1,http://www.reactome.org/biopax/96/48892#Control1344
97,10420|16778|18779,16611|16612,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3371,1,http://www.reactome.org/biopax/96/48892#Catalysis1609
98,10493|16707|18785,16713|18750,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3524,1,http://www.reactome.org/biopax/96/48892#Catalysis1761
99,6899|12159|16368,12160|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6378,1,http://www.reactome.org/biopax/96/48892#Catalysis3686
100,5631|10946|11200,11239,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction410,1,http://www.reactome.org/biopax/96/48892#Catalysis138
103,2466|18785,2465|9323,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1316,1,http://www.reactome.org/biopax/96/48892#Catalysis631
104,3380|16368|16432,16421|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2101,1,http://www.reactome.org/biopax/96/48892#Catalysis922
105,431|16368,432|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8604,1,http://www.reactome.org/biopax/96/48892#Catalysis4539
106,10392|16569|16570,16451|16571,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3334,1,http://www.reactome.org/biopax/96/48892#Catalysis1572
107,14038|14723|16368,14043|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9624,1,http://www.reactome.org/biopax/96/48892#Catalysis4869
108,4498|16445|16547|16551,16554|16555|16556,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3324,1,http://www.reactome.org/biopax/96/48892#Catalysis1562
109,4398|18638|18975,18628|18979,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3082,1,http://www.reactome.org/biopax/96/48892#Catalysis1331
110,10469|16698,16647|18750,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3485,1,http://www.reactome.org/biopax/96/48892#Catalysis1723
111,10943|16333|17119|17976,16982|17179|17977,4,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4694,1,http://www.reactome.org/biopax/96/48892#Catalysis2865
112,14368|14370|16368,14369|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction638,1,http://www.reactome.org/biopax/96/48892#Catalysis211
113,9002|14507,14508,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8082,1,http://www.reactome.org/biopax/96/48892#Control1082
114,5112|17363|18888,16324|17606,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4436,1,http://www.reactome.org/biopax/96/48892#Catalysis2615
117,2212|18573,18574,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1030,1,http://www.reactome.org/biopax/96/48892#Catalysis394
118,11712|12876|17020,10052|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9266,1,http://www.reactome.org/biopax/96/48892#Catalysis4720
119,10357|16324|17985|18877|18888,17987|18785|18917,5,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4700,1,http://www.reactome.org/biopax/96/48892#Catalysis2871
120,8986|15751,15748,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1541,-1,http://www.reactome.org/biopax/96/48892#Control220
121,11577|12083|17020,12084|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6259,1,http://www.reactome.org/biopax/96/48892#Catalysis3626
122,6785|12087|17020,6857|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6320,1,http://www.reactome.org/biopax/96/48892#Catalysis3649
124,4365|18111|18903,9468|16324|18128,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2979,1,http://www.reactome.org/biopax/96/48892#Catalysis1239
125,8267|18717,18716,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7607,1,http://www.reactome.org/biopax/96/48892#Catalysis4111
126,8926|15077,13097,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7660,1,http://www.reactome.org/biopax/96/48892#Control993
127,8931|11507,15761,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8040,-1,http://www.reactome.org/biopax/96/48892#Control1069
128,6054|17326,6055|17333,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5596,1,http://www.reactome.org/biopax/96/48892#Catalysis3369
129,5490|8962,10229,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7429,1,http://www.reactome.org/biopax/96/48892#Control933
130,5939|12733|15446,11485,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5494,1,http://www.reactome.org/biopax/96/48892#Catalysis3318
131,2366|16552,2385|18743,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction118,1,http://www.reactome.org/biopax/96/48892#Catalysis49
133,12892|14953|18666|18754,10594|18760|18767|18771,4,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7291,1,http://www.reactome.org/biopax/96/48892#Catalysis4004
134,4699|10351|16368,4700|4702,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3885,1,http://www.reactome.org/biopax/96/48892#Control435
135,16998|17507|17508|18668|18850,17506|17871|18851,5,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4331,1,http://www.reactome.org/biopax/96/48892#Control532
136,15655|15660,15658,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1477,1,http://www.reactome.org/biopax/96/48892#Catalysis717
137,68|16368,69|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8283,1,http://www.reactome.org/biopax/96/48892#Catalysis4406
138,9717|11817,11837|11838,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5959,1,http://www.reactome.org/biopax/96/48892#Catalysis3511
139,1436|2764|14055,1438,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9646,-1,http://www.reactome.org/biopax/96/48892#Control1246
140,14988|18364,18381,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1006,1,http://www.reactome.org/biopax/96/48892#Catalysis370
141,1450|10013,10015|10016,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2699,1,http://www.reactome.org/biopax/96/48892#Catalysis1105
142,11366|17184,18454,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7726,1,http://www.reactome.org/biopax/96/48892#Catalysis4191
143,2781|9790|15795|16368,2782|16453,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1609,1,http://www.reactome.org/biopax/96/48892#Catalysis772
144,1934|16552,1971|18839,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction74,1,http://www.reactome.org/biopax/96/48892#Catalysis32
145,10435|17141,17482,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4305,1,http://www.reactome.org/biopax/96/48892#Catalysis2484
147,10297|16306|17936,16307|18726,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3140,1,http://www.reactome.org/biopax/96/48892#Catalysis1389
148,2191|18088|18097,18104|18743,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction979,1,http://www.reactome.org/biopax/96/48892#Catalysis343
149,4294|16324|18380|18403,17860|18395,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction2889,1,http://www.reactome.org/biopax/96/48892#Catalysis1152
152,15638|15641|16778,15640,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1457,1,http://www.reactome.org/biopax/96/48892#Catalysis700
153,10366|16451|16884,16452|16886,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3680,1,http://www.reactome.org/biopax/96/48892#Catalysis1908
154,10912|17872|18785,17514|17873,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4629,1,http://www.reactome.org/biopax/96/48892#Catalysis2802
155,5228|17959|17961,17962,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4688,1,http://www.reactome.org/biopax/96/48892#Catalysis2859
157,15311|16855,4639,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3718,1,http://www.reactome.org/biopax/96/48892#Catalysis1946
158,4045|15553|16201,4066,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction288,1,http://www.reactome.org/biopax/96/48892#Catalysis117
159,1436|2497,1439|15475,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9666,1,http://www.reactome.org/biopax/96/48892#Catalysis4883
160,2208|18513|18515,18516|18523,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1023,1,http://www.reactome.org/biopax/96/48892#Catalysis387
161,4919|17325|18932,17327|18645|18933,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4140,1,http://www.reactome.org/biopax/96/48892#Catalysis2326
162,5422|11051,5423,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4838,1,http://www.reactome.org/biopax/96/48892#Control593
163,5985|16324|16596|18877,16594|18917,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5539,1,http://www.reactome.org/biopax/96/48892#Catalysis3331
164,12870|12899|17668,12873|17679,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7305,1,http://www.reactome.org/biopax/96/48892#Catalysis4018
165,330|334,333,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8515,-1,http://www.reactome.org/biopax/96/48892#Control1125
167,4751|17119|18849,4752|16998|18668,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3929,1,http://www.reactome.org/biopax/96/48892#Control451
168,14528|18689|18968,18693|18997,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction85,1,http://www.reactome.org/biopax/96/48892#Control20
169,5204|18111|18903,17755|18647,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4642,1,http://www.reactome.org/biopax/96/48892#Catalysis2813
170,454|13325|13437,453,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8670,-1,http://www.reactome.org/biopax/96/48892#Control1145
171,8703|11265,8704,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8171,1,http://www.reactome.org/biopax/96/48892#Catalysis4358
172,15171|15173,15172,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1141,1,http://www.reactome.org/biopax/96/48892#Catalysis471
173,2343|8606,2344|14363,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1228,1,http://www.reactome.org/biopax/96/48892#Catalysis557
175,10559|16324|16833|18877,16834|18917,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3631,1,http://www.reactome.org/biopax/96/48892#Catalysis1861
176,3250|3655|18997,3311|15880,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction229,-1,http://www.reactome.org/biopax/96/48892#Control51
177,1436|1439|2764,1438,3,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9646,1,http://www.reactome.org/biopax/96/48892#Control1244
178,7835|16368,7843|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction567,1,http://www.reactome.org/biopax/96/48892#Catalysis197
179,4926|4928|16324|17972,4925|17947,4,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4151,1,http://www.reactome.org/biopax/96/48892#Catalysis2337
180,8823|9751,14430,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction6085,1,http://www.reactome.org/biopax/96/48892#Control741
181,4857|16552|17157|17169,16324|17185|18743|18750,4,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4025,1,http://www.reactome.org/biopax/96/48892#Catalysis2212
182,8892|12706,12973,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction7413,-1,http://www.reactome.org/biopax/96/48892#Control924
184,10558|16835|17947,16324|16836|17972|18085,3,4,http://www.reactome.org/biopax/96/48892#BiochemicalReaction3633,1,http://www.reactome.org/biopax/96/48892#Catalysis1863
185,11344|18184|18545,16324|18171,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5258,1,http://www.reactome.org/biopax/96/48892#Catalysis3170
186,2884|15038|18785,2902|18750,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction163,1,http://www.reactome.org/biopax/96/48892#Catalysis66
187,444|16368,445|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8620,1,http://www.reactome.org/biopax/96/48892#Catalysis4546
188,850|853|16368,854|16453,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction9021,-1,http://www.reactome.org/biopax/96/48892#Control1170
189,6228|6234|18785,6240|18750,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction446,1,http://www.reactome.org/biopax/96/48892#Catalysis152
191,8606|15236|15238,14363|15237,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1175,1,http://www.reactome.org/biopax/96/48892#Catalysis505
192,2324|8606,2329|14363,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1211,1,http://www.reactome.org/biopax/96/48892#Catalysis541
193,11411|18830,18686,2,1,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5377,1,http://www.reactome.org/biopax/96/48892#Control660
194,28|16368,29|16453,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction8246,1,http://www.reactome.org/biopax/96/48892#Catalysis4391
195,9718|11817,11840|12543,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction5961,1,http://www.reactome.org/biopax/96/48892#Catalysis3513
196,2675|17119|17871,2674|16998|17137,3,3,http://www.reactome.org/biopax/96/48892#BiochemicalReaction1527,1,http://www.reactome.org/biopax/96/48892#Catalysis736
198,12891|14376|17020,14377|17029,3,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction641,1,http://www.reactome.org/biopax/96/48892#Catalysis214
199,4783|5240,4782|10947,2,2,http://www.reactome.org/biopax/96/48892#BiochemicalReaction4714,1,http://www.reactome.org/biopax/96/48892#Catalysis2885
